
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
code ;name;51.5072;-0.1276;rr;NO;AUTOMAT;
